Date,Open,High,Low,Close,Adj Close,Volume
2016-07-28,510.000000,511.899994,498.750000,506.850006,505.275208,6338260
2016-07-29,507.799988,510.500000,501.100006,503.200012,501.636566,3746332
2016-08-01,506.799988,514.900024,505.500000,508.250000,506.670868,4748497
2016-08-02,510.000000,511.200012,491.149994,493.299988,491.767303,5251838
2016-08-03,494.500000,499.500000,475.500000,478.399994,476.913605,7925049
2016-08-04,490.100006,501.450012,488.600006,500.000000,498.446503,9476008
2016-08-05,507.200012,518.700012,502.149994,516.400024,514.795593,6393514
2016-08-08,518.200012,522.599976,513.400024,514.799988,513.200500,4649302
2016-08-09,521.000000,522.000000,509.200012,513.799988,512.203613,6015760
2016-08-10,515.599976,516.500000,502.299988,503.450012,501.885773,6371139
2016-08-11,503.750000,505.000000,495.100006,503.250000,501.686401,4112806
2016-08-12,506.899994,519.500000,506.149994,516.799988,515.194275,7167435
2016-08-16,512.950012,515.000000,503.299988,507.600006,506.022888,6034295
2016-08-17,511.100006,514.250000,505.850006,510.399994,508.814178,5853980
2016-08-18,512.400024,517.900024,510.750000,512.049988,510.459045,4990558
2016-08-19,514.000000,515.000000,508.200012,510.000000,508.415436,4567273
2016-08-22,509.100006,513.599976,503.100006,503.950012,502.384247,4330313
2016-08-23,505.250000,508.600006,500.450012,504.000000,502.434052,5342115
2016-08-24,504.700012,506.049988,493.600006,498.350006,496.801636,5189459
2016-08-25,498.350006,503.299988,491.299988,493.850006,492.315613,8787262
2016-08-26,502.000000,515.349976,486.000000,503.750000,502.184845,16347856
2016-08-29,522.500000,528.750000,515.400024,525.299988,523.667847,12534399
2016-08-30,528.500000,530.799988,524.099976,529.000000,527.356384,6611147
2016-08-31,529.000000,548.799988,529.000000,537.700012,536.029358,15725942
2016-09-01,540.500000,546.650024,540.000000,543.650024,541.960876,7571854
2016-09-02,552.000000,555.900024,549.099976,549.849976,548.141602,10097146
2016-09-06,556.349976,593.299988,556.349976,588.700012,586.870911,15813178
2016-09-07,590.000000,598.400024,584.000000,587.400024,585.574951,13408927
2016-09-08,590.750000,591.700012,577.750000,584.200012,582.384888,10456258
2016-09-09,580.000000,582.950012,571.700012,573.250000,571.468933,7159068
2016-09-12,551.000000,560.000000,549.250000,553.450012,551.730408,7055294
2016-09-14,556.250000,565.349976,544.099976,560.500000,558.758545,12364724
2016-09-15,562.000000,566.250000,555.400024,557.549988,555.817688,5258859
2016-09-16,562.400024,568.200012,546.349976,548.700012,546.995178,10931845
2016-09-19,553.799988,556.400024,549.450012,554.450012,552.727356,6979269
2016-09-20,555.000000,556.299988,545.500000,548.450012,546.745972,6874462
2016-09-21,548.599976,556.400024,544.000000,549.900024,548.191467,5919149
2016-09-22,561.200012,562.950012,551.349976,558.450012,556.714905,6012388
2016-09-23,558.500000,558.500000,551.200012,553.049988,551.331665,4840360
2016-09-26,549.950012,549.950012,533.750000,535.299988,533.636780,6858574
2016-09-27,537.700012,542.000000,530.250000,531.950012,530.297241,4912743
2016-09-28,533.000000,545.400024,531.500000,540.000000,538.322205,6604953
2016-09-29,543.000000,546.900024,516.650024,526.299988,524.664795,9315794
2016-09-30,525.599976,536.549988,521.200012,534.849976,533.188171,5659248
2016-10-03,539.400024,546.000000,539.000000,540.799988,539.119690,4505939
2016-10-04,547.400024,552.400024,540.650024,549.950012,548.241333,5715454
2016-10-05,555.299988,562.400024,549.750000,559.650024,557.911194,5929204
2016-10-06,563.099976,564.200012,549.099976,551.450012,549.736633,4273945
2016-10-07,554.500000,567.299988,552.599976,565.700012,563.942383,9122002
2016-10-10,571.099976,571.099976,560.900024,562.049988,560.303711,3673211
2016-10-13,556.900024,556.900024,537.000000,544.849976,543.157104,9510827
2016-10-14,546.000000,557.450012,545.000000,556.099976,554.372192,5872827
2016-10-17,557.849976,557.849976,545.900024,547.549988,545.848755,3463154
2016-10-18,549.200012,556.000000,549.200012,554.250000,552.527954,3965424
2016-10-19,552.049988,554.900024,545.049988,550.500000,548.789612,4275157
2016-10-20,553.049988,554.000000,546.000000,546.849976,545.150879,2770011
2016-10-21,549.000000,550.000000,541.500000,544.500000,542.808228,2789747
2016-10-24,544.000000,564.000000,543.549988,559.799988,558.060669,5161299
2016-10-25,549.849976,561.000000,549.099976,553.799988,552.079346,5690576
2016-10-26,548.000000,548.000000,523.150024,530.049988,528.403137,6665017
2016-10-27,515.599976,525.750000,510.750000,522.000000,520.378113,18470182
2016-10-28,527.000000,539.950012,525.099976,537.000000,535.331543,5665910
2016-11-01,534.400024,537.900024,525.049988,530.599976,528.951416,6848662
2016-11-02,522.599976,526.000000,512.349976,513.299988,511.705170,4750117
2016-11-03,509.799988,521.450012,505.200012,510.200012,508.614807,6909458
2016-11-04,509.250000,516.349976,501.600006,512.299988,510.708252,7564243
2016-11-07,513.000000,521.299988,505.049988,506.350006,504.776764,5507954
2016-11-08,518.400024,543.000000,517.000000,540.200012,538.521606,12739083
2016-11-09,501.149994,544.000000,500.000000,533.500000,531.842407,10276017
2016-11-10,536.000000,549.349976,531.500000,533.700012,532.041809,6906437
2016-11-11,526.500000,530.000000,505.000000,507.299988,505.723816,7823667
2016-11-15,484.899994,484.899994,453.000000,457.399994,455.978851,15356070
2016-11-16,468.450012,471.700012,450.000000,458.450012,457.025604,10855618
2016-11-17,460.000000,476.000000,459.649994,472.850006,471.380859,8949767
2016-11-18,469.899994,473.850006,461.850006,471.250000,469.785828,7246244
2016-11-21,468.000000,472.799988,451.500000,456.950012,455.530273,7325876
2016-11-22,464.049988,471.000000,453.299988,464.850006,463.405701,6644867
2016-11-23,467.000000,475.299988,462.000000,471.500000,470.035034,6727083
2016-11-24,466.350006,466.350006,449.700012,452.950012,451.542694,8046995
2016-11-25,454.100006,456.350006,443.149994,452.350006,450.944550,7426347
2016-11-28,451.250000,460.000000,450.500000,454.700012,453.287262,5025929
2016-11-29,455.000000,466.299988,451.350006,459.850006,458.421234,8570549
2016-11-30,460.000000,463.799988,455.100006,459.299988,457.872925,8377510
2016-12-01,457.000000,457.700012,446.899994,448.200012,446.807465,7706825
2016-12-02,445.000000,453.500000,431.149994,432.899994,431.554962,10450654
2016-12-05,436.000000,441.000000,428.299988,439.299988,437.935089,8211182
2016-12-06,441.000000,445.899994,438.100006,441.100006,439.729492,4209420
2016-12-07,440.000000,449.200012,439.250000,445.350006,443.966309,5559803
2016-12-08,451.200012,464.399994,451.200012,461.549988,460.115936,8176055
2016-12-09,464.950012,468.549988,460.600006,464.100006,462.658051,5690877
2016-12-12,461.950012,461.950012,451.049988,454.399994,452.988159,3837786
2016-12-13,476.799988,486.250000,462.250000,470.649994,469.187683,63880404
2016-12-14,470.200012,476.799988,462.649994,472.350006,470.882416,7660437
2016-12-15,464.000000,473.600006,462.500000,463.200012,461.760834,6539067
2016-12-16,465.000000,474.899994,464.200012,473.149994,471.679901,9015744
2016-12-19,470.899994,478.549988,465.500000,471.799988,470.334106,5445624
2016-12-20,473.000000,475.000000,469.100006,473.149994,471.679901,3690160
2016-12-21,473.500000,474.500000,467.100006,468.500000,467.044373,3492856
2016-12-22,468.149994,472.950012,464.799988,469.600006,468.140961,5436494
2016-12-23,464.950012,468.299988,460.000000,465.649994,464.203217,3957854
2016-12-26,465.500000,465.500000,455.600006,457.850006,456.427460,3282425
2016-12-27,460.000000,468.750000,457.399994,466.950012,465.499207,3164664
2016-12-28,467.000000,468.649994,462.000000,463.350006,461.910370,3772181
2016-12-29,462.750000,472.700012,459.350006,470.899994,469.436890,4763171
2016-12-30,471.000000,475.000000,467.500000,472.000000,470.533478,3605555
2017-01-02,472.000000,488.700012,469.049988,487.049988,485.536713,4024156
2017-01-03,491.000000,492.700012,479.899994,481.100006,479.605225,5814518
2017-01-04,484.649994,493.700012,484.100006,486.649994,485.137970,4769872
2017-01-05,496.000000,503.399994,495.549988,502.149994,500.589813,7961242
2017-01-06,502.950012,507.950012,496.250000,497.750000,496.203491,4907475
2017-01-09,499.399994,504.600006,492.149994,500.149994,498.596008,3932710
2017-01-10,506.549988,518.000000,505.950012,516.250000,514.645996,7973024
2017-01-11,520.250000,523.950012,517.150024,519.250000,517.636658,4886398
2017-01-12,521.700012,524.000000,513.200012,518.250000,516.639771,4219627
2017-01-13,523.250000,523.250000,507.500000,514.849976,513.250305,6367248
2017-01-16,518.650024,529.450012,517.000000,526.400024,524.764465,6084582
2017-01-17,528.099976,530.799988,521.000000,523.700012,522.072876,4297426
2017-01-18,523.049988,529.599976,521.200012,522.450012,520.826782,5874608
2017-01-19,523.000000,535.599976,522.700012,531.450012,529.798767,5810128
2017-01-20,527.400024,529.299988,521.250000,523.200012,521.574402,5013928
2017-01-23,523.200012,534.950012,523.000000,532.700012,531.044922,4209879
2017-01-24,533.000000,543.000000,532.349976,541.549988,539.867371,5183630
2017-01-25,543.250000,551.900024,541.549988,548.900024,547.194580,4504941
2017-01-27,549.000000,552.000000,539.750000,541.950012,540.266174,4493803
2017-01-30,542.000000,543.500000,530.799988,532.299988,530.646118,4163428
2017-01-31,530.200012,531.500000,518.000000,523.549988,521.923340,6035022
2017-02-01,527.500000,544.500000,522.900024,542.250000,540.565247,4786720
2017-02-02,537.599976,537.599976,526.799988,531.500000,529.848633,6579801
2017-02-03,531.900024,531.900024,519.500000,522.599976,520.976257,5298261
2017-02-06,527.900024,531.450012,523.200012,525.849976,524.216125,3642527
2017-02-07,524.799988,524.799988,502.000000,506.799988,505.225342,7987282
2017-02-08,512.349976,514.950012,506.299988,513.049988,511.455933,5975054
2017-02-09,515.400024,518.000000,505.750000,512.849976,511.256531,4099871
2017-02-10,513.000000,514.799988,506.500000,509.549988,507.966797,4732032
2017-02-13,512.700012,512.700012,503.299988,505.299988,503.730011,4700518
2017-02-14,503.000000,506.700012,466.549988,482.049988,480.552246,14901414
2017-02-15,449.049988,453.000000,434.350006,436.450012,435.093964,38638630
2017-02-16,442.549988,447.600006,435.399994,446.000000,444.614258,11622714
2017-02-17,447.899994,456.600006,442.399994,452.950012,451.542694,10063504
2017-02-20,451.500000,458.450012,449.000000,455.450012,454.034912,5866707
2017-02-21,456.899994,462.799988,454.500000,458.649994,457.224976,6875914
2017-02-22,460.250000,466.700012,455.799988,460.049988,458.620605,7315280
2017-02-23,464.000000,464.700012,457.250000,462.350006,460.913483,9492419
2017-02-27,464.000000,464.000000,455.100006,457.799988,456.377594,5510484
2017-02-28,460.000000,460.000000,454.100006,456.750000,455.330872,5722402
2017-03-01,455.899994,455.899994,448.000000,449.450012,448.053558,8367579
2017-03-02,457.850006,467.899994,453.200012,461.700012,460.265503,13667695
2017-03-03,463.299988,466.850006,458.600006,459.950012,458.520935,7085620
2017-03-06,462.500000,472.700012,462.100006,470.799988,469.337219,4036291
2017-03-07,469.500000,475.899994,466.049988,467.549988,466.097290,7114541
2017-03-08,469.399994,469.600006,461.149994,462.799988,461.362061,5351597
2017-03-09,462.450012,469.700012,462.000000,467.600006,466.147156,3837624
2017-03-10,471.000000,471.850006,465.100006,469.100006,467.642517,5766815
2017-03-14,481.000000,483.000000,468.450012,469.750000,468.290466,6348198
2017-03-15,475.000000,476.549988,470.649994,473.450012,471.979004,4801312
2017-03-16,478.700012,482.000000,476.149994,480.950012,479.455688,6272947
2017-03-17,481.350006,484.200012,471.700012,476.500000,475.019501,6338248
2017-03-20,476.549988,478.200012,470.750000,476.000000,474.521057,2871104
2017-03-21,478.000000,478.049988,470.649994,473.750000,472.278046,4685410
2017-03-22,469.950012,469.950012,458.500000,459.899994,458.471069,4695648
2017-03-23,461.299988,477.000000,461.299988,472.899994,471.430695,8665384
2017-03-24,470.750000,474.799988,467.549988,470.399994,468.938446,4296510
2017-03-27,469.000000,469.149994,462.100006,464.750000,463.306030,4417413
2017-03-28,467.500000,473.000000,467.500000,472.399994,470.932251,2982614
2017-03-29,474.899994,475.000000,463.600006,469.049988,467.592651,6680569
2017-03-30,463.500000,469.799988,462.850006,468.399994,466.944672,9482785
2017-03-31,466.500000,472.500000,464.500000,465.850006,464.402618,6400088
2017-04-03,468.250000,472.299988,467.600006,470.399994,468.938446,2951896
2017-04-05,470.399994,475.000000,467.250000,473.500000,472.028839,5287168
2017-04-06,474.299988,478.500000,470.600006,473.200012,471.729767,6703078
2017-04-07,468.450012,480.549988,466.649994,468.299988,466.844971,8089461
2017-04-10,471.649994,478.299988,467.549988,474.899994,473.424469,5437523
2017-04-11,477.899994,478.350006,471.100006,472.250000,470.782715,4887918
2017-04-12,468.700012,471.549988,461.600006,464.549988,463.106628,5991598
2017-04-13,461.850006,463.350006,451.200012,453.350006,451.941437,5930185
2017-04-17,452.000000,455.700012,447.299988,449.200012,447.804352,4913930
2017-04-18,452.000000,455.750000,442.500000,443.700012,442.321442,4235130
2017-04-19,443.000000,449.500000,438.299988,443.049988,441.673431,6319332
2017-04-20,447.850006,447.850006,442.100006,443.950012,442.570648,3288900
2017-04-21,446.750000,448.450012,437.600006,440.600006,439.231049,5325590
2017-04-24,439.799988,449.000000,438.750000,443.850006,442.470947,6214069
2017-04-25,445.850006,447.750000,443.299988,445.649994,444.265350,5894090
2017-04-26,446.000000,454.399994,445.500000,450.799988,449.399353,8438042
2017-04-27,455.000000,460.899994,452.700012,455.350006,453.935242,10589249
2017-04-28,457.100006,462.000000,454.399994,458.899994,457.474182,5126904
2017-05-02,456.600006,457.200012,448.549988,451.250000,449.847961,6071958
2017-05-03,451.350006,456.000000,444.649994,446.600006,445.212402,5158586
2017-05-04,446.649994,448.100006,435.149994,436.500000,435.143799,6204022
2017-05-05,436.500000,436.500000,418.000000,419.600006,418.296295,9487539
2017-05-08,424.750000,428.700012,417.250000,422.649994,421.336823,7427873
2017-05-09,424.750000,428.799988,422.700012,426.799988,425.473907,2833132
2017-05-10,427.799988,433.000000,424.000000,432.299988,430.956818,5378402
2017-05-11,434.000000,434.500000,425.399994,427.450012,426.121918,4049649
2017-05-12,429.649994,433.799988,427.450012,430.850006,429.511353,3850940
2017-05-15,434.000000,434.000000,430.100006,431.899994,430.558075,1885702
2017-05-16,432.250000,439.500000,432.250000,437.250000,435.891449,3452072
2017-05-17,436.500000,452.500000,435.100006,449.100006,447.704651,6572678
2017-05-18,442.000000,448.700012,436.000000,437.950012,436.589294,6158546
2017-05-19,439.000000,444.950012,434.600006,443.350006,441.972504,4387481
2017-05-22,446.000000,452.750000,442.600006,449.649994,448.252930,6145914
2017-05-23,451.450012,456.450012,444.299988,450.500000,449.100281,10330814
2017-05-24,470.000000,473.350006,458.100006,469.549988,468.091095,27370795
2017-05-25,470.000000,479.000000,464.700012,476.000000,474.521057,15108872
2017-05-26,474.100006,488.250000,473.500000,481.100006,479.605225,7692869
2017-05-29,482.500000,485.000000,471.799988,481.500000,480.003967,4253044
2017-05-30,482.700012,487.000000,480.000000,481.299988,479.804596,3101380
2017-05-31,482.299988,483.000000,474.799988,476.149994,474.670593,5393856
2017-06-01,476.950012,479.700012,473.549988,476.649994,475.169037,3001232
2017-06-02,480.000000,485.950012,477.700012,478.750000,477.262512,4319080
2017-06-05,478.299988,481.899994,475.200012,478.149994,476.664368,2464819
2017-06-06,482.899994,484.350006,457.600006,461.000000,459.567657,8016939
2017-06-07,462.549988,463.649994,453.500000,458.000000,456.576996,5250544
2017-06-08,459.500000,463.450012,457.350006,460.799988,459.368286,4066322
2017-06-09,459.950012,468.000000,455.000000,467.100006,465.648712,4598706
2017-06-12,463.750000,465.250000,455.200012,456.250000,454.832428,4341696
2017-06-13,457.149994,458.750000,448.000000,449.549988,448.153229,3577406
2017-06-14,450.799988,453.399994,447.049988,451.950012,450.545807,3605931
2017-06-15,452.000000,457.850006,446.950012,448.299988,446.907104,3879154
2017-06-16,454.700012,458.399994,452.000000,455.750000,454.333984,7042094
2017-06-19,453.799988,456.399994,450.500000,452.350006,450.944550,3869675
2017-06-20,457.000000,470.750000,456.000000,467.399994,465.947784,12014975
2017-06-21,466.000000,466.000000,455.500000,457.299988,455.879150,5436141
2017-06-22,458.850006,463.000000,451.600006,452.700012,451.293457,5008885
2017-06-23,454.000000,456.500000,442.399994,443.149994,441.773132,6753648
2017-06-27,443.799988,444.500000,434.399994,442.299988,440.925751,5915274
2017-06-28,443.899994,446.799988,440.149994,442.500000,441.125153,4960238
2017-06-29,444.500000,446.250000,434.000000,435.600006,434.246582,11085101
2017-06-30,433.899994,435.600006,428.049988,432.549988,431.206055,4776892
2017-07-03,431.500000,434.700012,426.250000,430.250000,428.913208,6230025
2017-07-04,434.200012,436.399994,426.000000,426.899994,425.573608,5020683
2017-07-05,428.899994,433.950012,427.399994,431.750000,430.408539,5050749
2017-07-06,435.399994,438.799988,433.799988,437.100006,435.741943,4038188
2017-07-07,434.450012,441.450012,432.250000,436.850006,435.492706,5311730
2017-07-10,446.600006,448.100006,444.000000,446.950012,445.561340,1154721
2017-07-11,452.000000,462.299988,451.000000,456.950012,455.530273,12069006
2017-07-12,461.000000,463.799988,456.600006,461.000000,459.567657,6051540
2017-07-13,464.500000,464.500000,455.549988,459.049988,457.623718,4382063
2017-07-14,460.000000,460.000000,450.399994,451.299988,449.897797,3974269
2017-07-17,455.000000,458.350006,453.250000,454.149994,452.738953,4922453
2017-07-18,452.600006,459.500000,452.600006,456.149994,454.732727,2349268
2017-07-19,453.000000,462.899994,453.000000,460.600006,459.168915,3395937
2017-07-20,463.500000,464.350006,457.350006,460.149994,458.720306,3318626
2017-07-21,460.000000,465.899994,457.600006,464.600006,463.156494,3150269
2017-07-24,464.950012,468.350006,461.000000,464.000000,462.558350,3773074
2017-07-25,462.149994,464.700012,454.700012,456.100006,454.682892,7052112
2017-07-26,457.200012,458.700012,455.000000,457.299988,455.879150,3641559
2017-07-27,459.000000,460.950012,440.299988,445.399994,444.016144,13738611
2017-07-28,444.600006,447.450012,442.450012,445.850006,444.464752,3365171
2017-07-31,446.250000,449.700012,443.700012,444.600006,443.218628,3804621
2017-08-01,446.549988,452.350006,445.700012,446.899994,445.511475,4012791
2017-08-02,449.500000,449.950012,438.149994,440.350006,438.981842,4045533
2017-08-03,441.000000,441.500000,429.600006,431.450012,430.109497,6197142
2017-08-04,435.100006,438.750000,433.450012,435.600006,434.246582,4166729
2017-08-07,438.600006,439.799988,425.299988,430.000000,428.663971,6461815
2017-08-08,432.000000,435.500000,426.000000,430.000000,428.663971,7134979
2017-08-09,428.799988,429.899994,415.000000,416.049988,414.757324,10849567
2017-08-10,401.000000,403.600006,375.250000,380.200012,379.018738,28114017
2017-08-11,376.000000,379.100006,358.500000,374.500000,373.336426,14699477
2017-08-14,380.000000,381.799988,372.600006,375.399994,374.233612,8216208
2017-08-16,379.450012,390.700012,375.500000,389.250000,388.040588,11019760
2017-08-17,392.450012,392.450012,384.500000,385.299988,384.102844,5971420
2017-08-18,381.750000,383.000000,377.000000,380.399994,379.218079,5856198
2017-08-21,382.000000,382.549988,371.299988,374.350006,373.186890,5123101
2017-08-22,378.799988,379.950012,372.250000,373.600006,372.439240,4163794
2017-08-23,376.000000,381.149994,373.350006,379.950012,378.769501,4448871
2017-08-24,380.100006,385.950012,380.100006,384.149994,382.956421,5208541
2017-08-28,385.850006,387.399994,378.299988,379.299988,378.121490,4403872
2017-08-29,379.000000,382.350006,374.450012,376.100006,374.931458,4689547
2017-08-30,380.850006,382.750000,377.450012,378.500000,377.324005,3734824
2017-08-31,380.049988,380.450012,375.799988,376.549988,375.380035,4685511
2017-09-01,379.350006,392.850006,378.649994,390.850006,389.635620,7380325
2017-09-04,393.000000,396.049988,380.500000,383.399994,382.208771,8433560
2017-09-05,385.700012,389.500000,383.399994,388.149994,386.944000,4477993
2017-09-06,385.000000,386.700012,381.850006,382.700012,381.510956,5953907
2017-09-07,383.700012,384.399994,376.000000,378.149994,376.975067,7938665
2017-09-08,381.000000,381.799988,374.049988,375.049988,373.884705,7471355
2017-09-11,380.000000,380.000000,374.200012,375.299988,374.133942,5402725
2017-09-12,378.700012,390.000000,375.500000,388.250000,387.043701,9266823
2017-09-13,391.000000,393.950012,387.200012,389.649994,388.439362,6537279
2017-09-14,390.750000,406.600006,390.250000,404.399994,403.143524,11476571
2017-09-15,402.850006,406.750000,400.000000,401.750000,400.501770,9675506
2017-09-18,411.850006,413.000000,403.200012,404.950012,403.691833,8966503
2017-09-19,415.000000,427.700012,414.000000,423.649994,422.333710,28208471
2017-09-20,422.750000,422.750000,413.000000,414.799988,413.511200,5179160
2017-09-21,415.399994,418.450012,408.799988,413.649994,412.364777,6946502
2017-09-22,414.000000,422.149994,408.850006,411.799988,410.520508,9781308
2017-09-25,413.649994,415.299988,404.600006,408.200012,406.931732,6957357
2017-09-26,409.399994,413.899994,403.299988,411.250000,409.972229,5077291
2017-09-27,413.500000,414.250000,402.000000,404.899994,403.641968,4727360
2017-09-28,406.950012,406.950012,399.000000,401.399994,400.152832,4850748
2017-09-29,401.399994,405.000000,397.399994,401.500000,400.252533,7520906
2017-10-03,428.000000,428.000000,415.000000,416.000000,414.707489,9696920
2017-10-04,417.549988,426.000000,412.700012,423.549988,422.234009,7663143
2017-10-05,423.000000,425.799988,420.100006,423.299988,421.984802,4606192
2017-10-06,422.000000,426.000000,416.200012,424.850006,423.529999,5308695
2017-10-09,424.000000,432.100006,423.049988,425.600006,424.277649,4414381
2017-10-10,425.600006,428.899994,421.399994,423.600006,422.283875,5057869
2017-10-11,424.899994,424.899994,414.100006,415.500000,414.209045,4320451
2017-10-12,415.500000,421.799988,409.350006,420.149994,418.844574,5442846
2017-10-13,421.000000,429.299988,418.899994,424.799988,423.480133,6969434
2017-10-16,426.299988,438.000000,425.850006,437.049988,435.692078,8476709
2017-10-17,435.750000,435.750000,430.200012,432.299988,430.956818,5135763
2017-10-18,432.250000,437.299988,426.600006,433.200012,431.854065,5539785
2017-10-19,433.000000,433.100006,424.250000,426.950012,425.623474,1313380
2017-10-23,429.100006,430.850006,421.000000,422.750000,421.436523,4013418
2017-10-24,422.750000,423.799988,415.049988,416.049988,414.757324,4541742
2017-10-25,421.000000,424.399994,415.100006,421.950012,420.639008,5666968
2017-10-26,421.700012,422.399994,417.000000,419.399994,418.096924,6207936
2017-10-27,422.049988,434.350006,422.049988,429.899994,428.564301,7414741
2017-10-30,428.250000,440.950012,428.250000,436.549988,435.193634,7675104
2017-10-31,438.850006,438.850006,427.299988,428.399994,427.068939,6214996
2017-11-01,430.950012,439.950012,428.450012,437.750000,436.389893,7310931
2017-11-02,435.700012,440.399994,429.899994,434.899994,433.548767,8262211
2017-11-03,434.000000,449.350006,432.649994,447.700012,446.308990,8116263
2017-11-06,445.750000,468.000000,443.549988,462.899994,461.461761,19456789
2017-11-07,458.200012,465.899994,450.049988,451.850006,450.446106,13266543
2017-11-08,448.000000,455.000000,431.299988,438.200012,436.838531,11193613
2017-11-09,442.100006,450.899994,425.649994,440.149994,438.782440,40547266
2017-11-10,438.950012,438.950012,420.000000,422.549988,421.237122,22534490
2017-11-13,423.000000,427.500000,416.100006,418.100006,416.800964,9857544
2017-11-14,418.549988,421.850006,410.649994,414.299988,413.012756,8987515
2017-11-15,414.299988,417.549988,407.000000,408.649994,407.380310,9867270
2017-11-16,411.350006,415.899994,411.350006,413.450012,412.165405,6291441
2017-11-17,419.450012,423.450012,417.000000,421.799988,420.489441,6191428
2017-11-20,421.000000,425.700012,420.100006,423.000000,421.685730,4051153
2017-11-21,424.450012,430.000000,422.500000,424.250000,422.931854,6745407
2017-11-22,425.450012,433.000000,424.500000,428.600006,427.268341,7899417
2017-11-23,428.600006,431.049988,422.450012,426.250000,424.925629,7374216
2017-11-24,427.000000,429.950012,424.250000,425.500000,424.177979,5108182
2017-11-27,423.000000,424.750000,417.799988,421.399994,420.090698,7946028
2017-11-28,419.799988,422.250000,414.500000,415.950012,414.657654,6217480
2017-11-29,415.899994,419.450012,412.049988,413.950012,412.663879,4327453
2017-11-30,410.399994,412.250000,402.250000,404.149994,402.894287,25646262
2017-12-01,407.899994,410.250000,396.500000,398.899994,397.660614,7959197
2017-12-04,405.799988,411.250000,401.700012,403.649994,402.395844,10043491
2017-12-05,404.549988,405.500000,396.549988,402.250000,401.000214,7144542
2017-12-06,400.200012,404.000000,395.000000,397.049988,395.816345,5573968
2017-12-07,398.000000,405.299988,397.149994,402.000000,400.750977,7998863
2017-12-08,406.000000,413.750000,406.000000,411.149994,409.872559,12288946
2017-12-11,412.000000,415.200012,409.049988,410.149994,408.875641,5066242
2017-12-12,411.549988,415.500000,405.950012,406.850006,405.585907,6151197
2017-12-13,407.000000,409.850006,400.000000,401.950012,400.701141,5140689
2017-12-14,404.000000,404.549988,398.200012,402.399994,401.149719,4674026
2017-12-15,406.500000,409.000000,404.200012,405.100006,403.841370,5614113
2017-12-18,399.000000,409.899994,389.299988,405.799988,404.539154,5356208
2017-12-19,407.350006,421.700012,407.350006,420.100006,418.794739,9686883
2017-12-20,421.950012,427.750000,419.250000,422.600006,421.286987,11191127
2017-12-21,424.000000,426.049988,419.549988,420.799988,419.492554,4885225
2017-12-22,422.049988,426.399994,420.899994,422.000000,420.688843,5345261
2017-12-26,422.000000,425.149994,421.149994,424.200012,422.882019,3700655
2017-12-27,423.500000,428.450012,420.299988,422.450012,421.137451,3673355
2017-12-28,423.500000,423.700012,416.000000,418.600006,417.299408,5018893
2017-12-29,418.000000,433.450012,417.149994,431.850006,430.508240,8640908
2018-01-01,430.950012,436.399994,422.250000,424.450012,423.131256,6807536
2018-01-02,428.850006,440.850006,422.000000,439.299988,437.935089,15331261
2018-01-03,440.399994,441.399994,431.950012,433.899994,432.551849,9794953
2018-01-04,430.000000,433.299988,425.750000,429.950012,428.614166,8395377
2018-01-05,431.250000,436.350006,429.799988,431.600006,430.259033,7021611
2018-01-08,432.000000,436.200012,431.649994,433.549988,432.202942,4635214
2018-01-09,434.250000,443.500000,433.000000,437.549988,436.190521,12629045
2018-01-10,438.000000,439.299988,431.299988,433.299988,431.953705,4702579
2018-01-11,433.500000,437.600006,432.899994,434.750000,433.399231,4564895
2018-01-12,437.000000,441.450012,432.100006,437.100006,435.741943,7408870
2018-01-15,438.049988,440.049988,431.049988,432.350006,431.006683,4042775
2018-01-16,433.000000,435.200012,419.500000,421.899994,420.589142,5623745
2018-01-17,422.049988,424.500000,410.100006,422.950012,421.635895,10204447
2018-01-18,424.000000,428.299988,414.450012,418.950012,417.648315,9579830
2018-01-19,415.200012,421.950012,415.049988,418.049988,416.751099,3894062
2018-01-22,419.049988,424.399994,418.450012,421.899994,420.589142,4643782
2018-01-23,422.799988,422.799988,414.750000,418.000000,416.701263,6185011
2018-01-24,416.000000,416.250000,402.649994,403.600006,402.346008,10789570
2018-01-25,403.450012,407.649994,398.000000,400.299988,399.056244,16312167
2018-01-29,402.500000,405.899994,398.100006,399.250000,398.009521,5789602
2018-01-30,400.000000,402.299988,395.000000,395.850006,394.620087,6963005
2018-01-31,395.500000,400.950012,395.250000,399.500000,398.258759,5111454
2018-02-01,399.899994,403.799988,390.549988,393.649994,392.426910,7259426
2018-02-02,392.000000,397.399994,381.299988,383.750000,382.557678,10070356
2018-02-05,381.000000,398.000000,380.000000,395.799988,394.570221,9876017
2018-02-06,363.000000,379.850006,356.500000,375.450012,374.283478,25294860
2018-02-07,380.399994,385.399994,375.200012,377.799988,376.626160,12706795
2018-02-08,379.899994,380.000000,372.200012,374.850006,373.685333,12452396
2018-02-09,369.899994,373.200012,368.000000,368.750000,367.604279,8816777
2018-02-12,373.399994,376.200012,370.200012,371.799988,370.644806,6002369
2018-02-14,372.899994,382.299988,370.600006,376.850006,375.679138,9623436
2018-02-15,379.799988,382.200012,373.100006,375.799988,374.632385,10225880
2018-02-16,378.000000,379.399994,367.600006,370.750000,369.598083,8545282
2018-02-19,373.700012,374.700012,362.799988,368.750000,367.604279,5658765
2018-02-20,370.350006,370.899994,366.500000,369.299988,368.152557,3972114
